"game_play_id","rush_id","jerseyNumber","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021091908-1028",52510,56,0,1,0.129970939954122,0.128051603871293
"2021091908-1028",53585,92,0,1,0.0706005960702896,0.0745996057147283
"2021091908-107",39997,90,0,1,0.0831236451864243,0.0813892323630028
"2021091908-107",43358,91,0,1,0.142705210670829,0.141121266131142
"2021091908-107",43436,77,0,1,0.0621027960442007,0.0773719366147464
"2021091908-107",47889,98,0,1,0.109753627516329,0.123641285352166
"2021091908-1081",37104,97,0,1,0.0696840153208801,0.0711492217583858
"2021091908-1081",44842,90,0,1,0.154390240708987,0.151480733634553
"2021091908-1081",44886,95,0,1,0.0955826125684239,0.104303122229392
"2021091908-1081",52510,56,0,1,0.0984162446998415,0.0992370832692948
"2021091908-1175",37104,97,0,1,0.0741504472322188,0.0719999628207054
"2021091908-1175",38548,8,0,1,0.160677698942331,0.155149872666336
"2021091908-1175",44842,90,0,1,0.109274129598187,0.12876470653799
"2021091908-1175",44886,95,0,1,0.202724596915337,0.177260831641707
"2021091908-1175",47975,96,0,1,0.198377854835529,0.117686220603146
"2021091908-1231",39997,90,0,1,0.0737663658025365,0.0872139580545058
"2021091908-1231",43354,94,0,1,0.257678312559922,0.223064348919477
"2021091908-1231",44815,92,0,1,0.0648432185252507,0.0735258970460755
"2021091908-1231",47889,98,0,1,0.0629399373506506,0.0823855167350349
"2021091908-1302",39997,90,0,1,0.105023117529021,0.100323344403727
"2021091908-1302",43354,94,0,1,0.0916805747482511,0.0959462839777088
"2021091908-1302",44815,92,0,1,0.0712392528851827,0.0757947802813294
"2021091908-1302",47889,98,0,1,0.122679819249445,0.12737317364447
"2021091908-1326",42535,96,0,1,0.107821734565677,0.105906301517338
"2021091908-1326",43358,91,0,1,0.168402914748047,0.127132455015251
"2021091908-1326",43436,77,0,1,0.128812468864701,0.128121859906251
"2021091908-1326",47889,98,0,1,0.174932024018331,0.149103266623557
"2021091908-1443",37104,97,0,1,0.0933683863417668,0.0882346166473379
"2021091908-1443",38548,8,0,1,0.104507470672781,0.108700413303677
"2021091908-1443",44842,90,0,1,0.135385407304222,0.123077792055628
"2021091908-1443",44886,95,0,1,0.11532516845248,0.110950752388132
"2021091908-1472",37104,97,0,1,0.237229089474394,0.146112136122585
"2021091908-1472",43388,93,0,1,0.0791950953592147,0.0907871667378114
"2021091908-1472",44842,90,0,1,0.132664810688723,0.121472050450846
"2021091908-1472",44886,95,0,1,0.074672435809459,0.0744837497919239
"2021091908-1496",38548,8,0,1,0.149680228283008,0.153931209399375
"2021091908-1496",44886,95,0,1,0.104140054572512,0.10188118022994
"2021091908-1496",46080,39,0,1,0.114609379321337,0.124491737614373
"2021091908-1496",46902,41,0,1,0.166101512533647,0.16707126543278
"2021091908-1496",47975,96,0,1,0.0619832871964684,0.0636423182718351
"2021091908-1496",52510,56,0,1,0.102596246878858,0.114825685389634
"2021091908-152",39997,90,0,1,0.127135637823654,0.0982965939601201
"2021091908-152",43354,94,0,1,0.056621933436912,0.0725142962046059
"2021091908-152",43436,77,0,1,0.135422395461279,0.102455255341829
"2021091908-152",47889,98,0,1,0.179095528048018,0.169172898720696
"2021091908-1520",37104,97,0,1,0.0795957190972386,0.0619942100646466
"2021091908-1520",38548,8,1,1,0.346805680656072,0.233002166133298
"2021091908-1520",44886,95,0,1,0.0901397284346096,0.109917962075741
"2021091908-1520",47975,96,0,1,0.0634606393110572,0.0618751325591584
"2021091908-1520",52510,56,0,1,0.141828764681563,0.150294234500252
"2021091908-1554",37104,97,0,1,0.0823529275248246,0.0879972094895992
"2021091908-1554",38548,8,1,1,0.327564962816482,0.180774233458546
"2021091908-1554",43388,93,0,1,0.180577301249212,0.185358808140931
"2021091908-1554",47975,96,0,1,0.0442587950513983,0.07351544452971
"2021091908-1578",37104,97,0,1,0.0824994869868864,0.0821043376116517
"2021091908-1578",47975,96,0,1,0.0984576588327234,0.091258781881591
"2021091908-1578",52510,56,0,1,0.107016386972232,0.108442807121492
"2021091908-1578",52971,40,0,1,0.130058968947692,0.126579734011385
"2021091908-1640",37104,97,0,1,0.0888613799498195,0.101708997653678
"2021091908-1640",38548,8,0,1,0.127473041060425,0.128669677157819
"2021091908-1640",44886,95,0,1,0.148179207529341,0.148259492584557
"2021091908-1640",52510,56,0,1,0.0997667362292608,0.102293450514664
"2021091908-1686",37104,97,0,1,0.0724403104660186,0.0732779304618117
"2021091908-1686",38548,8,0,1,0.207890329035846,0.187433645500323
"2021091908-1686",44886,95,0,1,0.0801949880339883,0.092304517115269
"2021091908-1686",52510,56,1,1,0.14858269657601,0.128434822140812
"2021091908-176",42535,96,1,1,0.200260975956917,0.146092484012605
"2021091908-176",43358,91,1,1,0.205516371130943,0.183443678579184
"2021091908-176",44815,92,1,1,0.102523011565208,0.105331186665555
"2021091908-176",47889,98,0,1,0.110785260796547,0.133032244759262
"2021091908-1796",37104,97,0,1,0.0893807032241903,0.0914944083115674
"2021091908-1796",38548,8,0,1,0.37447123049662,0.234797448049764
"2021091908-1796",44886,95,0,1,0.0846878637013764,0.0925799887107829
"2021091908-1796",52510,56,0,1,0.175448848769583,0.152109664911814
"2021091908-1832",37104,97,0,1,0.12674075792785,0.0993054491330838
"2021091908-1832",38548,8,0,1,0.173847474985652,0.151927571015383
"2021091908-1832",47975,96,0,1,0.0685049565853896,0.0834629449831516
"2021091908-1832",52510,56,0,1,0.094521250989702,0.103614961512059
"2021091908-1991",37104,97,0,1,0.0611950535051249,0.0762846743612393
"2021091908-1991",38548,8,1,1,0.278375018526006,0.194816592194886
"2021091908-1991",44886,95,0,1,0.113651804350041,0.104605941656222
"2021091908-1991",52510,56,0,1,0.0821347645035497,0.0922810618248462
"2021091908-2036",37104,97,0,1,0.0980787773927053,0.0987898162051088
"2021091908-2036",38548,8,0,1,0.1279105519255,0.125244629075635
"2021091908-2036",44886,95,0,1,0.0876532562431835,0.0907406048459685
"2021091908-2036",52510,56,0,1,0.0914009403259981,0.100026898873525
"2021091908-2060",38548,8,1,1,0.199082979621987,0.164622352772234
"2021091908-2060",44886,95,0,1,0.0701477603676418,0.0773452059415907
"2021091908-2060",47975,96,0,1,0.0905661694705486,0.0883509739790171
"2021091908-2060",52971,40,0,1,0.0785955938821037,0.0932094352041317
"2021091908-2103",37104,97,0,1,0.118421516452844,0.106003376187327
"2021091908-2103",38548,8,0,1,0.176883190125227,0.142041233352591
"2021091908-2103",52510,56,0,1,0.117675813201528,0.111567507601081
"2021091908-2103",53585,92,0,1,0.0856895274554308,0.115081162808605
"2021091908-2144",39997,90,0,1,0.0848020862501401,0.0802477571557217
"2021091908-2144",43354,94,0,1,0.0918422792679988,0.101244447259549
"2021091908-2144",43436,77,0,1,0.127834919266976,0.11791265602055
"2021091908-2144",47889,98,0,1,0.16518518787164,0.157904389675224
"2021091908-217",35449,94,1,1,0.290365126768225,0.164701031227184
"2021091908-217",37104,97,0,1,0.0633455874447368,0.0790222631436367
"2021091908-217",44886,95,0,1,0.0963073510088419,0.105724048986278
"2021091908-217",52510,56,0,1,0.10120164406927,0.108777632416768
"2021091908-2195",42535,96,0,1,0.0679640822972243,0.0660204911047395
"2021091908-2195",43358,91,0,1,0.120421931434136,0.136710150767009
"2021091908-2195",43436,77,0,1,0.0747328105454262,0.0729090577511483
"2021091908-2195",47810,24,0,1,0.316907453422363,0.266706557996891
"2021091908-2195",47889,98,0,1,0.236153031197878,0.180082012846884
"2021091908-2240",39997,90,0,1,0.211821458895098,0.110622768165663
"2021091908-2240",44815,92,1,1,0.324237410453233,0.143825340016438
"2021091908-2240",47787,99,0,1,0.138243644820018,0.120922739528816
"2021091908-2240",47889,98,0,1,0.106583601236343,0.113694288962347
"2021091908-2259",43358,91,0,1,0.111282020520705,0.129903579195921
"2021091908-2259",43436,77,0,1,0.0836102493967002,0.106101845746908
"2021091908-2259",44815,92,0,1,0.124562501620788,0.120303310782694
"2021091908-2259",47889,98,0,1,0.190207711492593,0.156031681342956
"2021091908-2308",37104,97,1,1,0.374227805063129,0.270572918918824
"2021091908-2308",38548,8,0,1,0.0725533519871533,0.0674587486098357
"2021091908-2308",43388,93,0,1,0.135678473549585,0.169155476871344
"2021091908-2308",52510,56,0,1,0.0973369292914868,0.0965690656431518
"2021091908-2308",53585,92,0,1,0.0696943799654643,0.0688351021156111
"2021091908-2332",37104,97,0,1,0.116561945814353,0.10360024343855
"2021091908-2332",38548,8,0,1,0.106429090293554,0.112541052211871
"2021091908-2332",52510,56,0,1,0.109206089320091,0.112859062960051
"2021091908-2332",53585,92,0,1,0.0892591413397056,0.0852812193158824
"2021091908-2356",37104,97,0,1,0.0870200619101524,0.0746397516716748
"2021091908-2356",38548,8,1,1,0.379982661183287,0.150028132677379
"2021091908-2356",52510,56,0,1,0.148024417823408,0.147058319993246
"2021091908-2356",53585,92,0,1,0.118426642221648,0.0648119990543588
"2021091908-2356",53674,21,0,1,0.0882467771993904,0.112968264168858
"2021091908-2375",37104,97,0,1,0.136780060313899,0.125329027169323
"2021091908-2375",38548,8,0,1,0.138115183032792,0.137342707508511
"2021091908-2375",52510,56,0,1,0.108259862609978,0.114534224626615
"2021091908-2375",53585,92,0,1,0.0551155646941785,0.0661483362754575
"2021091908-2420",38548,8,0,1,0.11297505736351,0.117430891453685
"2021091908-2420",44886,95,1,1,0.194075439274311,0.122953827773196
"2021091908-2420",52971,40,0,1,0.118629325777292,0.118180060104721
"2021091908-2420",53585,92,0,1,0.0892589101195335,0.0873756757489733
"2021091908-2444",38548,8,1,1,0.145938990948101,0.145195585063838
"2021091908-2444",44886,95,0,1,0.078782360535115,0.0868791998267548
"2021091908-2444",47975,96,0,1,0.0679557657179733,0.0729253529819588
"2021091908-2444",52971,40,0,1,0.193080944630007,0.172283573574844
"2021091908-248",35449,94,0,1,0.120817913052936,0.100533173195199
"2021091908-248",37104,97,0,1,0.0787066236759226,0.0846593999820299
"2021091908-248",44886,95,0,1,0.115749144616226,0.106754379026859
"2021091908-248",52510,56,0,1,0.111231287320455,0.105134398207788
"2021091908-2531",39997,90,0,1,0.0603788789700378,0.0705663869459861
"2021091908-2531",44815,92,1,1,0.160256524316289,0.115004018317541
"2021091908-2531",47787,99,0,1,0.111197162419558,0.114192835133074
"2021091908-2531",47889,98,0,1,0.157190904021263,0.152228585025179
"2021091908-2593",39997,90,0,1,0.119375951264216,0.107724503730357
"2021091908-2593",43354,94,0,1,0.211040097734202,0.196180255611219
"2021091908-2593",43436,77,0,1,0.0352386479549434,0.0429320685710594
"2021091908-2593",47889,98,0,1,0.0782143572426361,0.0920403719103912
"2021091908-2643",39997,90,0,1,0.0632741230985393,0.069573057443081
"2021091908-2643",43358,91,0,1,0.123031824503256,0.130680250916292
"2021091908-2643",43436,77,0,1,0.103274692659793,0.110889778108836
"2021091908-2643",47889,98,0,1,0.165817419471948,0.165518060187236
"2021091908-2665",42535,96,0,1,0.0948492600410074,0.0917000628059648
"2021091908-2665",43358,91,0,1,0.140571600585072,0.140838299042641
"2021091908-2665",43436,77,0,1,0.101425763081621,0.124293594492652
"2021091908-2665",47889,98,1,1,0.223790400006153,0.193122137600851
"2021091908-2706",37104,97,0,1,0.0930763533846899,0.0996516719732105
"2021091908-2706",44886,95,0,1,0.140736504373225,0.108976562714306
"2021091908-2706",47975,96,0,1,0.0746590188619765,0.0766156977667596
"2021091908-2706",52971,40,0,1,0.0243718678512695,0.0287515922025874
"2021091908-2754",37104,97,0,1,0.0877797910042347,0.0953544533814368
"2021091908-2754",43388,93,0,1,0.112585309772722,0.125725271709744
"2021091908-2754",44886,95,0,1,0.0799866483336495,0.0773869797360443
"2021091908-2754",52971,40,0,1,0.151993300885923,0.13013115965689
"2021091908-2803",37104,97,0,1,0.169181431917583,0.151030912117476
"2021091908-2803",38548,8,0,1,0.135474760742749,0.128323029923488
"2021091908-2803",43388,93,0,1,0.256200276753482,0.24935065034145
"2021091908-2803",44886,95,0,1,0.151091183371404,0.126428856162506
"2021091908-2803",47975,96,0,1,0.136583446579821,0.131251812480841
"2021091908-2827",37104,97,0,1,0.0948138594627379,0.0917713674282799
"2021091908-2827",38548,8,0,1,0.111054184660316,0.106015499743433
"2021091908-2827",44886,95,0,1,0.124236319214106,0.116399718437703
"2021091908-2827",52510,56,0,1,0.109448931924999,0.117057940150463
"2021091908-2872",37104,97,0,1,0.132901822095332,0.107274061520706
"2021091908-2872",38548,8,0,1,0.105143364356912,0.115105974269725
"2021091908-2872",44886,95,0,1,0.0971012674272061,0.0936904698042352
"2021091908-2872",52510,56,0,1,0.100178595470346,0.0992396172561031
"2021091908-2932",39997,90,0,1,0.0723879972042946,0.0927620833963803
"2021091908-2932",43354,94,0,1,0.122021809220314,0.115920555449426
"2021091908-2932",43436,77,1,1,0.246369794297677,0.145113435526338
"2021091908-2932",47889,98,0,1,0.0964274429357969,0.112454814561266
"2021091908-3009",39997,90,0,1,0.0966706882630075,0.0974690114156432
"2021091908-3009",43358,91,0,1,0.205447222771389,0.185876360797012
"2021091908-3009",44815,92,0,1,0.08113771497405,0.0962996780397722
"2021091908-3009",47889,98,0,1,0.10172101243266,0.114158680974964
"2021091908-3031",42535,96,0,1,0.118282040891548,0.138179801725227
"2021091908-3031",43358,91,0,1,0.173076243450244,0.15591035708917
"2021091908-3031",43436,77,0,1,0.0745158872256676,0.0882178759461563
"2021091908-3031",47889,98,0,1,0.192420130595565,0.157404928410366
"2021091908-3110",37104,97,1,1,0.193279346515392,0.132633598877098
"2021091908-3110",38548,8,0,1,0.107836764691205,0.115739172815219
"2021091908-3110",52971,40,0,1,0.156984411950769,0.13000660316402
"2021091908-3110",53585,92,0,1,0.0590019140007167,0.0630464630047343
"2021091908-3134",37104,97,0,1,0.13405857026577,0.113046199650384
"2021091908-3134",38548,8,0,1,0.105773217082024,0.113280078761741
"2021091908-3134",52971,40,0,1,0.161446163356304,0.131525172456595
"2021091908-3134",53585,92,0,1,0.0477059546485543,0.0621963303087882
"2021091908-3158",37104,97,0,1,0.0781454824168107,0.0703504483543557
"2021091908-3158",38548,8,0,1,0.0832992223059309,0.101401780516412
"2021091908-3158",52971,40,0,1,0.118923215516682,0.131090721478495
"2021091908-3158",53585,92,0,1,0.110575095332902,0.102994765301519
"2021091908-317",37104,97,0,1,0.133309426971457,0.113629748658622
"2021091908-317",44886,95,0,1,0.0947547343305566,0.105458940746026
"2021091908-317",46080,39,0,1,0.12333467501131,0.119633020561445
"2021091908-317",52510,56,0,1,0.187239025465467,0.15930458885744
"2021091908-3203",37104,97,0,1,0.0796353307298639,0.0734173759621123
"2021091908-3203",38548,8,0,1,0.128286382014101,0.143137164334036
"2021091908-3203",44886,95,0,1,0.121258314698934,0.122804132024994
"2021091908-3203",52510,56,0,1,0.116718404672362,0.112621965912072
"2021091908-3229",37104,97,0,1,0.0476172938942909,0.0564074665188319
"2021091908-3229",38548,8,0,1,0.135914931013699,0.143757871230112
"2021091908-3229",43388,93,0,1,0.0904280984353635,0.112829136610436
"2021091908-3229",44886,95,0,1,0.069839256304887,0.0765821686458199
"2021091908-3229",52510,56,0,1,0.0674059832648885,0.0880775697224332
"2021091908-3229",53674,21,1,1,0.324728330777538,0.242917682399679
"2021091908-3285",39997,90,0,1,0.100417180731893,0.104302812806584
"2021091908-3285",43358,91,0,1,0.118644532188773,0.111461449134098
"2021091908-3285",44815,92,0,1,0.111405394226313,0.116351734285316
"2021091908-3285",47889,98,0,1,0.246852081269026,0.196417652784839
"2021091908-3336",42535,96,0,1,0.0935926558077336,0.123973224905495
"2021091908-3336",43358,91,0,1,0.181362699866295,0.168010763732967
"2021091908-3336",43436,77,0,1,0.0862545710802078,0.0969904026576453
"2021091908-3336",47889,98,0,1,0.168321747779846,0.166601853311931
"2021091908-3511",39997,90,0,1,0.0690885874487105,0.0758664380115278
"2021091908-3511",43358,91,0,1,0.121901139971756,0.116442760245947
"2021091908-3511",43436,77,1,1,0.251926798905645,0.200182041064207
"2021091908-3511",47889,98,0,1,0.13744646488201,0.147771438080958
"2021091908-3535",39997,90,0,1,0.0709369551876317,0.0668712501298628
"2021091908-3535",43358,91,0,1,0.150454550657583,0.127767209100842
"2021091908-3535",43436,77,0,1,0.158898286197497,0.143965791459646
"2021091908-3535",47889,98,0,1,0.145120909032614,0.147409632540667
"2021091908-3583",43358,91,0,1,0.110463990976936,0.116117198898213
"2021091908-3583",43436,77,0,1,0.0856151171028615,0.0922624584599377
"2021091908-3583",44815,92,0,1,0.137545751505776,0.126518982558572
"2021091908-3583",47889,98,0,1,0.117583156024155,0.123015506175358
"2021091908-3631",42535,96,0,1,0.0459072386729531,0.0673904787274491
"2021091908-3631",43358,91,0,1,0.240868575172499,0.180059240994584
"2021091908-3631",44815,92,0,1,0.151171206030995,0.118856065048927
"2021091908-3631",47889,98,0,1,0.147375936619937,0.138266914846228
"2021091908-3667",42535,96,0,1,0.125523873294393,0.123658594228618
"2021091908-3667",43358,91,0,1,0.123402605764568,0.127519990875811
"2021091908-3667",43436,77,0,1,0.0807232765170435,0.0699145539890986
"2021091908-3667",47889,98,0,1,0.0932103679515421,0.113029814836378
"2021091908-3761",37104,97,0,1,0.0968224950707876,0.091081301796167
"2021091908-3761",38548,8,0,1,0.121575055787197,0.148857584109305
"2021091908-3761",44886,95,0,1,0.0908853628027898,0.0902575575842581
"2021091908-3761",46097,34,0,1,0.128133420474254,0.157769137414324
"2021091908-3761",52510,56,0,1,0.0655910766755159,0.0744816984484394
"2021091908-409",39997,90,0,1,0.0600623328174497,0.0714980547972711
"2021091908-409",43354,94,0,1,0.0547367331796679,0.0625896204147014
"2021091908-409",44815,92,0,1,0.0691976971153555,0.092179335291014
"2021091908-409",47889,98,0,1,0.107264231248148,0.121405565062433
"2021091908-473",39997,90,0,1,0.190948852761225,0.135232615737247
"2021091908-473",43358,91,0,1,0.0764094666210991,0.10039166537537
"2021091908-473",43436,77,0,1,0.109834867783568,0.12062998449547
"2021091908-473",47889,98,0,1,0.181318299562642,0.15216049705338
"2021091908-497",42535,96,0,1,0.218476238025522,0.117118599313537
"2021091908-497",43358,91,1,1,0.509253214706074,0.290981863180949
"2021091908-497",43436,77,0,1,0.0903004929846661,0.131952353711761
"2021091908-497",47889,98,1,1,0.35398059676994,0.221535372679171
"2021091908-523",37104,97,0,1,0.0818219593105217,0.0860477355592621
"2021091908-523",38548,8,0,1,0.0918610702889661,0.10082262129618
"2021091908-523",44842,90,0,1,0.173033671143154,0.167908543604101
"2021091908-523",44886,95,0,1,0.0930138023880621,0.094748389509939
"2021091908-552",37104,97,0,1,0.0907897464044038,0.0885003901688385
"2021091908-552",38548,8,0,1,0.145540164783597,0.108653916526738
"2021091908-552",44842,90,1,1,0.561681494471573,0.288757650242286
"2021091908-552",44886,95,0,1,0.056943701846259,0.0776353771423152
"2021091908-62",39997,90,0,1,0.106379273813218,0.0993339412809805
"2021091908-62",43358,91,0,1,0.134873773902655,0.143919619278907
"2021091908-62",43436,77,0,1,0.0598442812915891,0.0649237992935495
"2021091908-62",47889,98,0,1,0.0919786053709685,0.0977390277212462
"2021091908-630",37104,97,0,1,0.0954554315818393,0.101889655926437
"2021091908-630",38548,8,0,1,0.150861283683259,0.136390956174354
"2021091908-630",44842,90,0,1,0.133235309434974,0.13561875937117
"2021091908-630",47975,96,0,1,0.0733880073479984,0.0799186101662877
"2021091908-695",39997,90,0,1,0.0690050772146175,0.0766261121065647
"2021091908-695",43354,94,0,1,0.09317444617811,0.10145211410086
"2021091908-695",43436,77,0,1,0.0954768598863953,0.0902387518865851
"2021091908-695",47787,99,0,1,0.11618653920136,0.118378931184394
"2021091908-754",39997,90,0,1,0.083747134440475,0.0863911421192021
"2021091908-754",43354,94,0,1,0.141086205840111,0.13533810399855
"2021091908-754",43436,77,0,1,0.116858423584037,0.116564630425256
"2021091908-754",47787,99,0,1,0.103225311885277,0.109020491948663
"2021091908-890",39997,90,0,1,0.172910771292189,0.120231797410069
"2021091908-890",44815,92,1,1,0.327850318959226,0.151653379223185
"2021091908-890",47787,99,0,1,0.0847189876696338,0.111818302443902
"2021091908-890",47889,98,1,1,0.24570763386462,0.168792323820819
"2021091908-918",39997,90,0,1,0.0545447452671148,0.0643777776906746
"2021091908-918",44815,92,0,1,0.120408224788579,0.124995363366636
"2021091908-918",47787,99,0,1,0.0892781958999959,0.100252164525991
"2021091908-918",47889,98,0,1,0.122244266962463,0.135312787059466
"2021091908-959",42535,96,0,1,0.0993710264563561,0.117092535455392
"2021091908-959",43358,91,0,1,0.16907225549221,0.145888153571066
"2021091908-959",43436,77,0,1,0.195580002367496,0.164139547965226
"2021091908-959",47889,98,0,1,0.184092174172401,0.173282064339162
"2021091908-985",42535,96,1,1,0.382261989540175,0.188816944389737
"2021091908-985",43358,91,1,1,0.231170663708135,0.1701805703945
"2021091908-985",43436,77,1,1,0.128542072776901,0.0978639794165342
"2021091908-985",47889,98,1,1,0.179822546675017,0.135494708816884
"2021091909-1175",35522,98,0,1,0.128358280794187,0.121618091903751
"2021091909-1175",37084,99,0,1,0.0554711284454573,0.0877529238956752
"2021091909-1175",38551,55,0,1,0.0795869199051099,0.102585155855376
"2021091909-1175",42401,44,0,1,0.117070114663379,0.101361156874443
"2021091909-1243",37084,99,0,1,0.0996207018505852,0.122661258795932
"2021091909-1243",38551,55,0,1,0.191698164802115,0.13236628864627
"2021091909-1243",42401,44,0,1,0.128795450447865,0.132470126856829
"2021091909-1243",47848,94,0,1,0.135342054736783,0.0792929844424284
"2021091909-1243",52522,95,0,1,0.051346002199318,0.0490836365307597
"2021091909-1325",43516,91,1,1,0.483534297510369,0.198213215087453
"2021091909-1325",44867,94,0,1,0.0338794558678996,0.0574123146566752
"2021091909-1325",47973,96,0,1,0.0401146969030777,0.0574542493211523
"2021091909-1325",52525,98,1,1,0.159320445756798,0.0945366562537783
"2021091909-1351",43516,91,1,1,0.195092736277729,0.169681147749234
"2021091909-1351",44867,94,0,1,0.172324433689937,0.133235569930589
"2021091909-1351",47973,96,0,1,0.0471511504729278,0.0690988538718689
"2021091909-1351",52525,98,0,1,0.0834380391752348,0.0991257463360715
"2021091909-1396",43516,91,0,1,0.134731609570353,0.146160978888325
"2021091909-1396",44867,94,0,1,0.0896086718298887,0.0925067217984313
"2021091909-1396",47973,96,0,1,0.180009541935042,0.131911791479413
"2021091909-1396",52525,98,0,1,0.16267453879118,0.152151917149249
"2021091909-1441",39959,90,0,1,0.0560447927564383,0.0692856319371164
"2021091909-1441",42431,99,1,1,0.258572652935982,0.172867583296344
"2021091909-1441",43376,59,0,1,0.116614783881232,0.157838625034312
"2021091909-1441",43694,58,1,1,0.268928619567305,0.175983541436209
"2021091909-1441",52525,98,0,1,0.10288498213049,0.112581046117602
"2021091909-146",42431,99,0,1,0.102605336616116,0.116255541725764
"2021091909-146",43694,58,0,1,0.0792807936067543,0.095677113954947
"2021091909-146",44867,94,0,1,0.0906169871168752,0.113716688250128
"2021091909-146",52525,98,0,1,0.0823082828954343,0.0951357993231192
"2021091909-1460",39959,90,0,1,0.0497088412621192,0.0591670103914015
"2021091909-1460",42431,99,0,1,0.147080780139991,0.140702658582436
"2021091909-1460",43516,91,0,1,0.0998060411640575,0.104752710287933
"2021091909-1797",39959,90,0,1,0.0377868067672742,0.0680832848432373
"2021091909-1797",42388,54,0,1,0.125544587532724,0.139535641769805
"2021091909-1797",42431,99,1,1,0.598314930551819,0.2745208001994
"2021091909-1797",43516,91,1,1,0.712147258488195,0.389505169182608
"2021091909-1797",52525,98,0,1,0.0542180597382997,0.0716341583960943
"2021091909-1868",35522,98,0,1,0.073082825659137,0.0791880505446892
"2021091909-1868",37084,99,0,1,0.0967024913743922,0.0965668507390058
"2021091909-1868",38551,55,0,1,0.075019959458395,0.0860262312274393
"2021091909-1868",42401,44,0,1,0.159250782508599,0.157880993074016
"2021091909-1897",35522,98,0,1,0.0814160447447531,0.0906293700536312
"2021091909-1897",37084,99,0,1,0.113139379409052,0.116187154473605
"2021091909-1897",38551,55,0,1,0.080228824589041,0.083273863265927
"2021091909-1897",42401,44,0,1,0.187074006805497,0.148799102550807
"2021091909-1943",37084,99,0,1,0.0914951772429049,0.100792747104235
"2021091909-1943",38551,55,0,1,0.155953119508922,0.146308028120079
"2021091909-1943",42401,44,0,1,0.0910500477766618,0.103045457653055
"2021091909-1943",42427,58,0,1,0.132240120088682,0.13924273352465
"2021091909-1943",47848,94,0,1,0.0882140686153434,0.116892104918694
"2021091909-2031",38551,55,0,1,0.113543660215595,0.131304362541878
"2021091909-2031",42401,44,0,1,0.0961353607914027,0.105390805923597
"2021091909-2031",47848,94,0,1,0.124515669091659,0.128454829823727
"2021091909-2031",52539,90,0,1,0.077458969426944,0.0833698630899015
"2021091909-2053",37084,99,0,1,0.107432538022598,0.113091888284285
"2021091909-2053",38551,55,0,1,0.132889897735031,0.140240173659062
"2021091909-2053",42401,44,0,1,0.15152559981302,0.119147860693029
"2021091909-2053",47848,94,0,1,0.0882505730346398,0.110837915256656
"2021091909-2152",39959,90,0,1,0.0901098915320985,0.0957685220291703
"2021091909-2152",42431,99,0,1,0.0935218048227185,0.108207435697265
"2021091909-2152",43516,91,0,1,0.0904423948925208,0.120069494738932
"2021091909-2152",52525,98,0,1,0.124735135694637,0.129492205100631
"2021091909-2273",42431,99,0,1,0.0931717192547188,0.107928295962783
"2021091909-2273",43694,58,0,1,0.0663631565316959,0.0799423169778004
"2021091909-2273",44867,94,0,1,0.0787981468494292,0.0853909500042265
"2021091909-2273",52525,98,0,1,0.154830068349838,0.142450763072365
"2021091909-2392",42431,99,0,1,0.0748298385276876,0.103114195229973
"2021091909-2392",43694,58,0,1,0.187327593693445,0.154691354330658
"2021091909-2392",44867,94,0,1,0.0827391656308338,0.0890169031855533
"2021091909-2392",52525,98,0,1,0.0819272649442328,0.0829488987514712
"2021091909-2437",42431,99,0,1,0.122490357479145,0.12272364035361
"2021091909-2437",43694,58,0,1,0.0486119290299971,0.078942884365162
"2021091909-2437",44867,94,0,1,0.0802727373766488,0.0907969070658476
"2021091909-2437",52525,98,0,1,0.113244460189137,0.122569507115487
"2021091909-2482",39959,90,0,1,0.0581528091182311,0.0730636817006463
"2021091909-2482",42431,99,0,1,0.108209735955353,0.125221879229622
"2021091909-2482",47973,96,0,1,0.0889105531904433,0.0947239184395243
"2021091909-2482",52525,98,0,1,0.127355454972497,0.117576010342836
"2021091909-2605",37084,99,0,1,0.0985375945456326,0.104713674161561
"2021091909-2605",42427,58,0,1,0.315167032803098,0.315608186059744
"2021091909-2605",47848,94,0,1,0.0882414501781265,0.0891672854664746
"2021091909-2605",52539,90,0,1,0.0784926332222919,0.0856684887737549
"2021091909-2605",53445,25,0,1,0.163740633055568,0.212896479527627
"2021091909-2747",42431,99,0,1,0.108038239801923,0.117285708451678
"2021091909-2747",43516,91,0,1,0.0850450716809266,0.101726356134025
"2021091909-2747",43694,58,0,1,0.0772829755312866,0.0811415327969993
"2021091909-2747",44867,94,0,1,0.0778432935476303,0.0934155799425636
"2021091909-2792",42431,99,0,1,0.165865026414394,0.161937642835841
"2021091909-2792",43516,91,0,1,0.100838171584266,0.106950355262189
"2021091909-2792",43694,58,0,1,0.0579016755024592,0.0724068943610911
"2021091909-2792",44867,94,0,1,0.0892662782044638,0.0925111591324236
"2021091909-2847",39959,90,0,1,0.0601928174229605,0.0910910228564477
"2021091909-2847",42431,99,0,1,0.127970965845244,0.120868135280733
"2021091909-2847",43516,91,1,1,0.259301228182656,0.165800758001684
"2021091909-2847",43694,58,0,1,0.0577998854929493,0.0747223660588042
"2021091909-2895",35522,98,0,1,0.0653521749926241,0.0773451472512746
"2021091909-2895",37084,99,0,1,0.11734128939478,0.124912053870718
"2021091909-2895",38551,55,0,1,0.0599976165318175,0.0677215272109358
